2026-06-29 11:19:04,685 [INFO] engine.optim_wrapper: Param: backbone.res_layers.0.blocks.0.branch2a.conv.weight, lr: 1e-05, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.ffn.linear2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.norm3.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.layers.5.norm3.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.norm.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,710 [INFO] engine.optim_wrapper: Param: transformer.decoder.norm.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.3.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.3.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.4.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.4.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.5.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.5.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.6.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.class_embed.6.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.0.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.0.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.0.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.0.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.0.layers.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.0.layers.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.1.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.1.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.1.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.1.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.1.layers.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,711 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.1.layers.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.2.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.2.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.2.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.2.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.2.layers.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.2.layers.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.3.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.3.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.3.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.3.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,714 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.3.layers.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.3.layers.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.4.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.4.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.4.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.4.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.4.layers.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.4.layers.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.5.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.5.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.5.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.5.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.5.layers.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.5.layers.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.6.layers.0.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.6.layers.0.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.6.layers.1.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.6.layers.1.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.6.layers.2.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.decoder.bbox_embed.6.layers.2.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.enc_output.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.enc_output.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.enc_output_norm.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: transformer.enc_output_norm.bias, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: meta_score.layers.0.linear.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: meta_score.layers.1.linear.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: meta_score.layers.2.linear.weight, lr: 0.0001, weight_decay: 0.0001
2026-06-29 11:19:04,715 [INFO] engine.optim_wrapper: Param: meta_score.layers.3.linear.weight, lr: 0.0001, weight_decay: 0.0001
